query	runtime_s	answers	engine	optimization_time_s	bc_cost_p_star	ac_cost_p_star	triple_pattern_count	robustness_threshold	robustness_p_star	cost_threshold	cost_p_star_cost_r_star_ratio	r_star_selected	idp_k	idp_top_t	idp_adaptive_k	phi_shj	phi_nlj	delta	requests	execution_time_s	benchmark	subset
Q10	30.132698059099997	9040	CROP	0.0459728240967	2267.79533333	2250.813333333333	6	0.25	1.0075448282398658	0.7	1.0	False	4	5	True	0.001	0.001	4.0	4209	30.086725235003296	nLDE	General
Q10	30.7169837952	9040	CROP	0.0506620407104	2267.79533333	2250.813333333333	6	0.25	1.0075448282398658	0.7	1.0	False	4	5	True	0.001	0.001	4.0	4209	30.6663217544896	nLDE	General
Q10	30.1343472004	9040	CROP	0.0595350265503	2267.79533333	2250.813333333333	6	0.25	1.0075448282398658	0.7	1.0	False	4	5	True	0.001	0.001	4.0	4209	30.0748121738497	nLDE	General
Q1	0.262454986572	2	CROP	0.055530071258500006	29.378	41.94725	6	0.25	0.4683382104905565	0.7	0.333327677625	False	4	5	True	0.001	0.001	4.0	33	0.2069249153135	nLDE	General
Q1	0.260890960693	2	CROP	0.0553181171417	29.378	41.94725	6	0.25	0.4683382104905565	0.7	0.333327677625	False	4	5	True	0.001	0.001	4.0	33	0.2055728435513	nLDE	General
Q1	0.284151077271	2	CROP	0.0649659633636	29.378	41.94725	6	0.25	0.4683382104905565	0.7	0.333327677625	False	4	5	True	0.001	0.001	4.0	33	0.21918511390739998	nLDE	General
Q2	5.01852107048	8	CROP	0.0536420345306	20.4648333333	118.51283333333336	6	0.25	0.1361019973926874	0.7	0.549253409459	False	4	5	True	0.001	0.001	4.0	324	4.964879035949401	nLDE	General
Q2	4.89024996758	8	CROP	0.0612421035767	20.4648333333	118.51283333333336	6	0.25	0.1361019973926874	0.7	0.549253409459	False	4	5	True	0.001	0.001	4.0	324	4.8290078640033	nLDE	General
Q2	4.96637988091	8	CROP	0.0449280738831	20.4648333333	118.51283333333336	6	0.25	0.1361019973926874	0.7	0.549253409459	False	4	5	True	0.001	0.001	4.0	324	4.9214518070269	nLDE	General
Q3	1.25176501274	18	CROP	0.053255796432499995	132.937	132.38850000000002	6	0.25	1.0041431091069088	0.7	1.0	False	4	5	True	0.001	0.001	4.0	257	1.1985092163075	nLDE	General
Q3	1.25011610985	18	CROP	0.0433299541473	132.937	132.38850000000002	6	0.25	1.0041431091069088	0.7	1.0	False	4	5	True	0.001	0.001	4.0	257	1.2067861557027	nLDE	General
Q3	1.2871901989	18	CROP	0.052772045135500004	132.937	132.38850000000002	6	0.25	1.0041431091069088	0.7	1.0	False	4	5	True	0.001	0.001	4.0	257	1.2344181537645	nLDE	General
Q4	0.501625061035	54	CROP	0.0514321327209	109.95700000000001	109.4085	6	0.25	1.0050133216340598	0.7	1.0	False	4	5	True	0.001	0.001	4.0	119	0.45019292831410007	nLDE	General
Q4	0.497343063354	54	CROP	0.045961141586300006	109.95700000000001	109.4085	6	0.25	1.0050133216340598	0.7	1.0	False	4	5	True	0.001	0.001	4.0	119	0.45138192176770003	nLDE	General
Q4	0.509016036987	54	CROP	0.0604190826416	109.95700000000001	109.4085	6	0.25	1.0050133216340598	0.7	1.0	False	4	5	True	0.001	0.001	4.0	119	0.44859695434540003	nLDE	General
Q5	118.221389055	1091	CROP	0.047479867935199996	9076.41933333	191431.49091666663	4	0.25	0.04741340774117698	0.7	0.389063322031	False	4	5	True	0.001	0.001	4.0	11619	118.17390918706481	nLDE	General
Q5	119.370903969	1091	CROP	0.06905984878539999	9076.41933333	191431.49091666663	4	0.25	0.04741340774117698	0.7	0.389063322031	False	4	5	True	0.001	0.001	4.0	11619	119.3018441202146	nLDE	General
Q5	119.21404314	1091	CROP	0.054455041885400006	9076.41933333	191431.49091666663	4	0.25	0.04741340774117698	0.7	0.389063322031	False	4	5	True	0.001	0.001	4.0	11619	119.1595880981146	nLDE	General
Q6	1.5369300842299998	188	CROP	0.047306060791	365.3825	601.1222500000001	6	0.25	0.9755519779878384	0.7	0.9412166901260001	False	4	5	True	0.001	0.001	4.0	440	1.4896240234389997	nLDE	General
Q6	1.5362060069999999	188	CROP	0.0537531375885	365.3825	601.1222500000001	6	0.25	0.9755519779878384	0.7	0.9412166901260001	False	4	5	True	0.001	0.001	4.0	440	1.4824528694114998	nLDE	General
Q6	1.57723712921	188	CROP	0.0785670280457	365.3825	601.1222500000001	6	0.25	0.9755519779878384	0.7	0.9412166901260001	False	4	5	True	0.001	0.001	4.0	440	1.4986701011643	nLDE	General
Q7	1.45389699936	251	CROP	0.296261072159	347.5045	336.4600000000001	14	0.25	1.0328255959103607	0.7	1.0	False	4	5	True	0.001	0.001	4.0	358	1.157635927201	nLDE	General
Q7	1.3626880645800001	251	CROP	0.23642492294300002	347.5045	336.4600000000001	14	0.25	1.0328255959103607	0.7	1.0	False	4	5	True	0.001	0.001	4.0	358	1.1262631416370001	nLDE	General
Q7	1.22636604309	251	CROP	0.189247846603	347.5045	336.4600000000001	14	0.25	1.0328255959103607	0.7	1.0	False	4	5	True	0.001	0.001	4.0	358	1.037118196487	nLDE	General
Q8	38.9940021038	17807	CROP	0.0644948482513	26767.2253333	203495.6845833333	6	0.25	0.13319165656426502	0.7	0.138757463447	False	4	5	True	0.001	0.001	4.0	8458	38.9295072555487	nLDE	General
Q8	38.9460000992	17807	CROP	0.08061003685	26767.2253333	203495.6845833333	6	0.25	0.13319165656426502	0.7	0.138757463447	False	4	5	True	0.001	0.001	4.0	8458	38.86539006235	nLDE	General
Q8	39.801005125	17807	CROP	0.048337936401399995	26767.2253333	203495.6845833333	6	0.25	0.13319165656426502	0.7	0.138757463447	False	4	5	True	0.001	0.001	4.0	8458	39.7526671885986	nLDE	General
Q9	1.90090584755	5223	CROP	0.0816979408264	116.7435	154.05400000000003	6	0.25	0.975446921209446	0.7	0.918355935	False	4	5	True	0.001	0.001	4.0	239	1.8192079067236	nLDE	General
Q9	1.9586400985699999	5223	CROP	0.052742004394500004	116.7435	154.05400000000003	6	0.25	0.975446921209446	0.7	0.918355935	False	4	5	True	0.001	0.001	4.0	239	1.9058980941755	nLDE	General
Q9	1.90709114075	5223	CROP	0.056851863861100006	116.7435	154.05400000000003	6	0.25	0.975446921209446	0.7	0.918355935	False	4	5	True	0.001	0.001	4.0	239	1.8502392768889	nLDE	General
S11	1.9605178833	19	CROP	0.12937688827500002	2934.19216667	4512.719	9	0.25	0.2463677645629619	0.7	0.287697343578	False	4	5	True	0.001	0.001	4.0	217	1.8311409950250002	WatDiv	General
S11	2.13317704201	19	CROP	0.136915206909	2934.19216667	4512.719	9	0.25	0.2463677645629619	0.7	0.287697343578	False	4	5	True	0.001	0.001	4.0	217	1.9962618351009997	WatDiv	General
S11	2.14835000038	19	CROP	0.125594854355	2934.19216667	4512.719	9	0.25	0.2463677645629619	0.7	0.287697343578	False	4	5	True	0.001	0.001	4.0	217	2.0227551460249997	WatDiv	General
S12	1.29425883293	9	CROP	0.18164396285999998	2914.10239286	4503.117089285714	9	0.25	0.2372117551847264	0.7	0.278801555835	False	4	5	True	0.001	0.001	4.0	116	1.11261487007	WatDiv	General
S12	1.13268589973	9	CROP	0.12096309661900001	2914.10239286	4503.117089285714	9	0.25	0.2372117551847264	0.7	0.278801555835	False	4	5	True	0.001	0.001	4.0	116	1.011722803111	WatDiv	General
S12	1.23454093933	9	CROP	0.116273164749	2914.10239286	4503.117089285714	9	0.25	0.2372117551847264	0.7	0.278801555835	False	4	5	True	0.001	0.001	4.0	116	1.118267774581	WatDiv	General
S13	1.6494438648199998	9	CROP	0.120594978333	2925.09558333	4507.515232142857	9	0.25	0.2427812199534291	0.7	0.284171930006	False	4	5	True	0.001	0.001	4.0	162	1.5288488864869998	WatDiv	General
S13	1.89125609398	9	CROP	0.12588596344	2925.09558333	4507.515232142857	9	0.25	0.2427812199534291	0.7	0.284171930006	False	4	5	True	0.001	0.001	4.0	162	1.76537013054	WatDiv	General
S13	1.85378599167	9	CROP	0.12253808975199999	2925.09558333	4507.515232142857	9	0.25	0.2427812199534291	0.7	0.284171930006	False	4	5	True	0.001	0.001	4.0	162	1.7312479019179998	WatDiv	General
S14	1.33616113663	9	CROP	0.152920007706	2914.10239286	4503.117089285714	9	0.25	0.2372117551847264	0.7	0.278801555835	False	4	5	True	0.001	0.001	4.0	116	1.183241128924	WatDiv	General
S14	1.36844491959	9	CROP	0.168466091156	2914.10239286	4503.117089285714	9	0.25	0.2372117551847264	0.7	0.278801555835	False	4	5	True	0.001	0.001	4.0	116	1.1999788284339998	WatDiv	General
S14	1.31144881248	9	CROP	0.192255973816	2914.10239286	4503.117089285714	9	0.25	0.2372117551847264	0.7	0.278801555835	False	4	5	True	0.001	0.001	4.0	116	1.119192838664	WatDiv	General
S15	1.87001204491	9	CROP	0.121725082397	2925.09558333	4507.515232142857	9	0.25	0.2427812199534291	0.7	0.284171930006	False	4	5	True	0.001	0.001	4.0	162	1.748286962513	WatDiv	General
S15	1.8824470043200001	9	CROP	0.119796991348	2925.09558333	4507.515232142857	9	0.25	0.2427812199534291	0.7	0.284171930006	False	4	5	True	0.001	0.001	4.0	162	1.7626500129720002	WatDiv	General
S15	1.93390107155	9	CROP	0.17139911651599998	2925.09558333	4507.515232142857	9	0.25	0.2427812199534291	0.7	0.284171930006	False	4	5	True	0.001	0.001	4.0	162	1.762501955034	WatDiv	General
S21	4.096844911580001	11	CROP	0.0914061069489	243.56533333299998	243.5653333333333	4	0.25	1.0	0.7	1.0	False	4	5	True	0.001	0.001	4.0	403	4.005438804631101	WatDiv	General
S21	3.8326578140300005	11	CROP	0.0595319271088	243.56533333299998	243.5653333333333	4	0.25	1.0	0.7	1.0	False	4	5	True	0.001	0.001	4.0	403	3.7731258869212003	WatDiv	General
S21	3.9651989936800005	11	CROP	0.08721303939819999	243.56533333299998	243.5653333333333	4	0.25	1.0	0.7	1.0	False	4	5	True	0.001	0.001	4.0	403	3.8779859542818005	WatDiv	General
